user_id,booking_id,lot_id,spot_type,location,distance_from_destination,price_per_hour,duration_hours,time_of_booking,time_of_arrival,preferred_time_slot,booking_frequency,avg_duration,price_sensitivity,location_consistency,advance_booking_time,cancellation_history
226,15499,4,large,Transit Hub,451,52.5,12.28,2025-03-09 01:00:00,2025-03-09 16:00:00,Afternoon,103,8,low,0.4,15,7
226,15500,2,large,Office District,75,90.0,5.97,2025-04-09 20:00:00,2025-04-11 07:00:00,Morning,103,8,low,0.4,35,9
226,15501,4,large,Transit Hub,752,52.5,10.44,2025-06-25 21:00:00,2025-06-26 20:00:00,Evening,103,8,low,0.4,23,10
226,15502,2,large,Office District,922,90.0,8.03,2025-05-08 22:00:00,2025-05-09 20:00:00,Evening,103,8,low,0.4,22,1
226,15503,2,large,Office District,227,90.0,7.96,2025-06-02 12:00:00,2025-06-03 16:00:00,Afternoon,103,8,low,0.4,28,8
226,15504,1,large,Downtown Mall,414,67.5,11.76,2025-03-29 13:00:00,2025-03-30 09:00:00,Morning,103,8,low,0.4,20,10
226,15505,2,large,Office District,188,90.0,6.69,2025-04-07 14:00:00,2025-04-08 11:00:00,Morning,103,8,low,0.4,21,3
226,15506,2,large,Office District,398,90.0,10.0,2025-05-30 14:00:00,2025-06-01 14:00:00,Afternoon,103,8,low,0.4,48,3
226,15507,2,large,Office District,959,90.0,5.21,2025-05-12 00:00:00,2025-05-13 20:00:00,Evening,103,8,low,0.4,44,4
226,15508,5,large,Hospital Complex,722,75.0,9.46,2025-06-22 09:00:00,2025-06-23 15:00:00,Afternoon,103,8,low,0.4,30,1
226,15509,4,large,Transit Hub,349,52.5,5.24,2025-04-01 10:00:00,2025-04-02 08:00:00,Morning,103,8,low,0.4,22,7
226,15510,2,large,Office District,908,90.0,7.5,2025-03-11 20:00:00,2025-03-13 18:00:00,Evening,103,8,low,0.4,46,6
226,15511,4,large,Transit Hub,641,52.5,10.43,2025-05-22 11:00:00,2025-05-23 17:00:00,Evening,103,8,low,0.4,30,10
226,15512,2,large,Office District,1061,90.0,8.03,2025-05-05 04:00:00,2025-05-05 18:00:00,Evening,103,8,low,0.4,14,7
226,15513,4,large,Transit Hub,530,52.5,8.0,2025-02-07 23:00:00,2025-02-08 20:00:00,Evening,103,8,low,0.4,21,3
226,15514,4,large,Transit Hub,1090,52.5,10.24,2025-04-20 19:00:00,2025-04-21 12:00:00,Afternoon,103,8,low,0.4,17,6
226,15515,2,large,Office District,761,90.0,9.32,2025-03-10 17:00:00,2025-03-11 05:00:00,Night,103,8,low,0.4,12,4
226,15516,2,large,Office District,822,90.0,4.72,2025-04-01 14:00:00,2025-04-02 12:00:00,Afternoon,103,8,low,0.4,22,2
226,15517,4,large,Transit Hub,1270,52.5,8.21,2025-01-21 19:00:00,2025-01-23 15:00:00,Afternoon,103,8,low,0.4,44,4
226,15518,4,large,Transit Hub,716,52.5,5.52,2025-06-06 03:00:00,2025-06-07 15:00:00,Afternoon,103,8,low,0.4,36,5
226,15519,4,large,Transit Hub,1214,52.5,12.77,2025-02-28 00:00:00,2025-02-28 16:00:00,Afternoon,103,8,low,0.4,16,4
226,15520,2,large,Office District,1076,90.0,4.86,2025-06-06 11:00:00,2025-06-07 16:00:00,Afternoon,103,8,low,0.4,29,2
226,15521,2,large,Office District,178,90.0,7.9,2025-05-08 08:00:00,2025-05-09 19:00:00,Evening,103,8,low,0.4,35,1
226,15522,4,large,Transit Hub,67,52.5,10.58,2025-05-31 07:00:00,2025-06-01 18:00:00,Evening,103,8,low,0.4,35,10
226,15523,4,large,Transit Hub,400,52.5,10.72,2025-01-01 10:00:00,2025-01-02 14:00:00,Afternoon,103,8,low,0.4,28,5
226,15524,2,large,Office District,1200,90.0,7.13,2025-06-19 17:00:00,2025-06-21 13:00:00,Afternoon,103,8,low,0.4,44,0
226,15525,2,large,Office District,398,90.0,10.12,2025-04-13 05:00:00,2025-04-13 17:00:00,Evening,103,8,low,0.4,12,9
226,15526,4,large,Transit Hub,710,52.5,9.57,2025-06-16 06:00:00,2025-06-16 19:00:00,Evening,103,8,low,0.4,13,7
226,15527,4,large,Transit Hub,755,52.5,12.68,2025-05-24 13:00:00,2025-05-25 14:00:00,Afternoon,103,8,low,0.4,25,2
226,15528,4,large,Transit Hub,224,52.5,11.79,2025-02-17 00:00:00,2025-02-17 17:00:00,Evening,103,8,low,0.4,17,0
226,15529,4,large,Transit Hub,129,52.5,8.4,2025-05-15 17:00:00,2025-05-16 17:00:00,Evening,103,8,low,0.4,24,2
226,15530,3,large,Residential Area,919,37.5,8.19,2025-01-27 18:00:00,2025-01-29 09:00:00,Morning,103,8,low,0.4,39,10
226,15531,2,large,Office District,549,90.0,5.72,2025-05-04 23:00:00,2025-05-06 09:00:00,Morning,103,8,low,0.4,34,5
226,15532,3,large,Residential Area,206,37.5,10.78,2025-03-24 08:00:00,2025-03-26 07:00:00,Morning,103,8,low,0.4,47,8
226,15533,2,large,Office District,775,90.0,3.18,2025-05-11 07:00:00,2025-05-13 06:00:00,Morning,103,8,low,0.4,47,7
226,15534,2,large,Office District,214,90.0,7.06,2025-02-11 20:00:00,2025-02-12 18:00:00,Evening,103,8,low,0.4,22,4
226,15535,2,large,Office District,1499,90.0,7.77,2025-03-04 15:00:00,2025-03-06 14:00:00,Afternoon,103,8,low,0.4,47,5
226,15536,4,large,Transit Hub,1420,52.5,9.13,2025-05-04 23:00:00,2025-05-05 12:00:00,Afternoon,103,8,low,0.4,13,9
226,15537,4,large,Transit Hub,947,52.5,8.2,2025-03-02 02:00:00,2025-03-03 17:00:00,Evening,103,8,low,0.4,39,3
226,15538,2,large,Office District,1409,90.0,9.69,2025-01-28 17:00:00,2025-01-30 15:00:00,Afternoon,103,8,low,0.4,46,0
226,15539,2,large,Office District,1059,90.0,9.42,2025-06-22 22:00:00,2025-06-23 18:00:00,Evening,103,8,low,0.4,20,4
226,15540,2,large,Office District,232,90.0,6.03,2025-02-17 17:00:00,2025-02-18 12:00:00,Afternoon,103,8,low,0.4,19,5
226,15541,4,large,Transit Hub,183,52.5,8.85,2025-06-04 19:00:00,2025-06-05 14:00:00,Afternoon,103,8,low,0.4,19,0
226,15542,5,large,Hospital Complex,597,75.0,11.63,2025-02-12 17:00:00,2025-02-14 13:00:00,Afternoon,103,8,low,0.4,44,8
226,15543,4,large,Transit Hub,1284,52.5,7.3,2025-03-11 20:00:00,2025-03-12 20:00:00,Evening,103,8,low,0.4,24,10
226,15544,2,large,Office District,1110,90.0,6.2,2025-06-11 01:00:00,2025-06-12 03:00:00,Night,103,8,low,0.4,26,1
226,15545,1,large,Downtown Mall,89,67.5,7.16,2025-02-08 13:00:00,2025-02-09 17:00:00,Evening,103,8,low,0.4,28,1
226,15546,4,large,Transit Hub,881,52.5,4.85,2025-03-05 20:00:00,2025-03-07 15:00:00,Afternoon,103,8,low,0.4,43,6
226,15547,4,large,Transit Hub,591,52.5,4.68,2025-03-19 16:00:00,2025-03-21 15:00:00,Afternoon,103,8,low,0.4,47,6
226,15548,4,large,Transit Hub,105,52.5,8.6,2025-06-16 02:00:00,2025-06-16 20:00:00,Evening,103,8,low,0.4,18,1
226,15549,2,large,Office District,1393,90.0,8.37,2025-06-21 04:00:00,2025-06-22 20:00:00,Evening,103,8,low,0.4,40,1
226,15550,2,large,Office District,434,90.0,8.47,2025-05-17 06:00:00,2025-05-18 11:00:00,Morning,103,8,low,0.4,29,10
226,15551,2,large,Office District,438,90.0,7.37,2025-02-17 07:00:00,2025-02-17 23:00:00,Night,103,8,low,0.4,16,8
226,15552,5,large,Hospital Complex,64,75.0,6.66,2025-04-03 22:00:00,2025-04-05 06:00:00,Morning,103,8,low,0.4,32,9
226,15553,2,large,Office District,1036,90.0,1.61,2025-04-26 23:00:00,2025-04-27 17:00:00,Evening,103,8,low,0.4,18,3
226,15554,4,large,Transit Hub,301,52.5,9.12,2025-01-02 01:00:00,2025-01-03 20:00:00,Evening,103,8,low,0.4,43,7
226,15555,2,large,Office District,832,90.0,11.58,2025-04-13 21:00:00,2025-04-15 12:00:00,Afternoon,103,8,low,0.4,39,4
226,15556,2,large,Office District,706,90.0,9.49,2025-01-28 18:00:00,2025-01-29 17:00:00,Evening,103,8,low,0.4,23,9
226,15557,4,large,Transit Hub,981,52.5,12.77,2025-04-26 11:00:00,2025-04-27 16:00:00,Afternoon,103,8,low,0.4,29,9
226,15558,1,large,Downtown Mall,1143,67.5,5.68,2025-03-21 00:00:00,2025-03-21 20:00:00,Evening,103,8,low,0.4,20,10
226,15559,2,large,Office District,706,90.0,10.83,2025-02-28 21:00:00,2025-03-01 18:00:00,Evening,103,8,low,0.4,21,9
226,15560,4,large,Transit Hub,1145,52.5,6.84,2025-03-08 23:00:00,2025-03-10 12:00:00,Afternoon,103,8,low,0.4,37,9
226,15561,2,large,Office District,461,90.0,2.87,2025-06-13 04:00:00,2025-06-15 03:00:00,Night,103,8,low,0.4,47,7
226,15562,2,large,Office District,1183,90.0,7.06,2025-05-08 05:00:00,2025-05-09 12:00:00,Afternoon,103,8,low,0.4,31,1
226,15563,1,large,Downtown Mall,396,67.5,8.34,2025-05-08 21:00:00,2025-05-09 11:00:00,Morning,103,8,low,0.4,14,7
226,15564,2,large,Office District,880,90.0,8.18,2025-05-22 12:00:00,2025-05-23 17:00:00,Evening,103,8,low,0.4,29,5
226,15565,5,large,Hospital Complex,865,75.0,2.9,2025-04-22 23:00:00,2025-04-24 17:00:00,Evening,103,8,low,0.4,42,1
227,15566,5,car,Hospital Complex,404,50.0,11.36,2025-04-19 18:00:00,2025-04-20 02:00:00,Night,80,12,high,0.4,8,3
227,15567,4,car,Transit Hub,452,35.0,11.07,2025-01-17 12:00:00,2025-01-17 17:00:00,Evening,80,12,high,0.4,5,5
227,15568,4,car,Transit Hub,703,35.0,6.27,2025-02-03 05:00:00,2025-02-03 07:00:00,Morning,80,12,high,0.4,2,2
227,15569,2,car,Office District,1142,60.0,13.83,2025-03-12 16:00:00,2025-03-12 21:00:00,Night,80,12,high,0.4,5,6
227,15570,2,car,Office District,1119,60.0,18.31,2025-01-14 07:00:00,2025-01-14 16:00:00,Afternoon,80,12,high,0.4,9,3
227,15571,4,car,Transit Hub,279,35.0,16.04,2025-04-08 10:00:00,2025-04-08 20:00:00,Evening,80,12,high,0.4,10,6
227,15572,3,car,Residential Area,1219,25.0,15.14,2025-04-22 21:00:00,2025-04-23 03:00:00,Night,80,12,high,0.4,6,1
227,15573,4,car,Transit Hub,513,35.0,15.32,2025-03-30 16:00:00,2025-03-30 17:00:00,Evening,80,12,high,0.4,1,2
227,15574,1,car,Downtown Mall,355,45.0,15.01,2025-02-02 07:00:00,2025-02-02 09:00:00,Morning,80,12,high,0.4,2,4
227,15575,2,car,Office District,1050,60.0,14.68,2025-04-14 11:00:00,2025-04-14 14:00:00,Afternoon,80,12,high,0.4,3,4
227,15576,4,car,Transit Hub,260,35.0,15.37,2025-03-20 12:00:00,2025-03-20 22:00:00,Night,80,12,high,0.4,10,5
227,15577,1,car,Downtown Mall,706,45.0,10.87,2025-03-02 19:00:00,2025-03-03 02:00:00,Night,80,12,high,0.4,7,4
227,15578,2,car,Office District,989,60.0,12.09,2025-06-20 17:00:00,2025-06-20 21:00:00,Night,80,12,high,0.4,4,2
227,15579,2,car,Office District,1251,60.0,2.81,2025-06-08 10:00:00,2025-06-08 19:00:00,Evening,80,12,high,0.4,9,3
227,15580,4,car,Transit Hub,294,35.0,6.61,2025-01-12 06:00:00,2025-01-12 11:00:00,Morning,80,12,high,0.4,5,8
227,15581,3,car,Residential Area,643,25.0,14.09,2025-02-27 18:00:00,2025-02-27 19:00:00,Evening,80,12,high,0.4,1,8
227,15582,2,car,Office District,90,60.0,6.06,2025-04-22 23:00:00,2025-04-23 06:00:00,Morning,80,12,high,0.4,7,6
227,15583,4,car,Transit Hub,598,35.0,15.46,2025-02-11 15:00:00,2025-02-11 18:00:00,Evening,80,12,high,0.4,3,0
227,15584,2,car,Office District,1345,60.0,9.73,2025-03-21 08:00:00,2025-03-21 12:00:00,Afternoon,80,12,high,0.4,4,0
227,15585,2,car,Office District,523,60.0,10.39,2025-02-02 17:00:00,2025-02-02 21:00:00,Night,80,12,high,0.4,4,8
227,15586,2,car,Office District,100,60.0,4.58,2025-05-19 08:00:00,2025-05-19 16:00:00,Afternoon,80,12,high,0.4,8,2
227,15587,3,car,Residential Area,1437,25.0,13.67,2025-02-06 01:00:00,2025-02-06 08:00:00,Morning,80,12,high,0.4,7,7
227,15588,2,car,Office District,204,60.0,9.16,2025-01-16 09:00:00,2025-01-16 17:00:00,Evening,80,12,high,0.4,8,5
227,15589,2,car,Office District,723,60.0,13.94,2025-01-01 01:00:00,2025-01-01 09:00:00,Morning,80,12,high,0.4,8,3
227,15590,4,car,Transit Hub,1296,35.0,16.88,2025-01-11 07:00:00,2025-01-11 11:00:00,Morning,80,12,high,0.4,4,7
227,15591,4,car,Transit Hub,854,35.0,12.18,2025-02-10 03:00:00,2025-02-10 07:00:00,Morning,80,12,high,0.4,4,1
227,15592,2,car,Office District,625,60.0,13.96,2025-01-29 01:00:00,2025-01-29 10:00:00,Morning,80,12,high,0.4,9,3
227,15593,4,car,Transit Hub,1247,35.0,12.85,2025-04-22 08:00:00,2025-04-22 11:00:00,Morning,80,12,high,0.4,3,8
227,15594,2,car,Office District,201,60.0,11.29,2025-06-10 09:00:00,2025-06-10 19:00:00,Evening,80,12,high,0.4,10,5
227,15595,4,car,Transit Hub,154,35.0,18.41,2025-02-19 11:00:00,2025-02-19 12:00:00,Afternoon,80,12,high,0.4,1,3
227,15596,4,car,Transit Hub,565,35.0,13.61,2025-05-02 13:00:00,2025-05-02 18:00:00,Evening,80,12,high,0.4,5,1
227,15597,4,car,Transit Hub,1117,35.0,17.38,2025-02-18 16:00:00,2025-02-18 21:00:00,Night,80,12,high,0.4,5,2
227,15598,4,car,Transit Hub,1148,35.0,13.23,2025-06-07 05:00:00,2025-06-07 16:00:00,Afternoon,80,12,high,0.4,11,3
227,15599,4,car,Transit Hub,443,35.0,16.56,2025-06-22 07:00:00,2025-06-22 18:00:00,Evening,80,12,high,0.4,11,1
227,15600,2,car,Office District,549,60.0,6.67,2025-05-27 07:00:00,2025-05-27 18:00:00,Evening,80,12,high,0.4,11,0
227,15601,1,car,Downtown Mall,227,45.0,16.2,2025-05-23 20:00:00,2025-05-23 23:00:00,Night,80,12,high,0.4,3,5
227,15602,1,car,Downtown Mall,1354,45.0,15.12,2025-05-19 23:00:00,2025-05-20 03:00:00,Night,80,12,high,0.4,4,2
227,15603,1,car,Downtown Mall,1144,45.0,16.79,2025-01-06 15:00:00,2025-01-06 16:00:00,Afternoon,80,12,high,0.4,1,3
227,15604,2,car,Office District,823,60.0,3.38,2025-04-14 04:00:00,2025-04-14 06:00:00,Morning,80,12,high,0.4,2,2
227,15605,4,car,Transit Hub,527,35.0,16.27,2025-03-16 07:00:00,2025-03-16 15:00:00,Afternoon,80,12,high,0.4,8,1
227,15606,5,car,Hospital Complex,1265,50.0,4.92,2025-04-03 22:00:00,2025-04-03 23:00:00,Night,80,12,high,0.4,1,8
227,15607,4,car,Transit Hub,653,35.0,8.3,2025-02-07 01:00:00,2025-02-07 02:00:00,Night,80,12,high,0.4,1,8
227,15608,3,car,Residential Area,245,25.0,10.7,2025-06-10 21:00:00,2025-06-11 04:00:00,Night,80,12,high,0.4,7,1
227,15609,4,car,Transit Hub,1174,35.0,15.32,2025-01-15 02:00:00,2025-01-15 11:00:00,Morning,80,12,high,0.4,9,5
227,15610,2,car,Office District,1163,60.0,16.7,2025-04-18 03:00:00,2025-04-18 09:00:00,Morning,80,12,high,0.4,6,6
227,15611,4,car,Transit Hub,1369,35.0,12.29,2025-05-29 14:00:00,2025-05-29 17:00:00,Evening,80,12,high,0.4,3,6
227,15612,2,car,Office District,882,60.0,8.64,2025-05-18 00:00:00,2025-05-18 11:00:00,Morning,80,12,high,0.4,11,6
227,15613,2,car,Office District,1365,60.0,12.3,2025-02-19 09:00:00,2025-02-19 12:00:00,Afternoon,80,12,high,0.4,3,7
227,15614,2,car,Office District,1202,60.0,6.25,2025-04-17 21:00:00,2025-04-18 01:00:00,Night,80,12,high,0.4,4,6
227,15615,2,car,Office District,189,60.0,15.9,2025-02-24 20:00:00,2025-02-25 06:00:00,Morning,80,12,high,0.4,10,3
227,15616,4,car,Transit Hub,1166,35.0,9.5,2025-05-04 05:00:00,2025-05-04 08:00:00,Morning,80,12,high,0.4,3,3
227,15617,4,car,Transit Hub,196,35.0,13.53,2025-04-14 04:00:00,2025-04-14 15:00:00,Afternoon,80,12,high,0.4,11,7
227,15618,4,car,Transit Hub,744,35.0,16.07,2025-05-03 17:00:00,2025-05-03 21:00:00,Night,80,12,high,0.4,4,0
227,15619,2,car,Office District,70,60.0,13.24,2025-05-26 22:00:00,2025-05-27 10:00:00,Morning,80,12,high,0.4,12,4
227,15620,2,car,Office District,1264,60.0,12.18,2025-02-07 04:00:00,2025-02-07 06:00:00,Morning,80,12,high,0.4,2,2
227,15621,2,car,Office District,1094,60.0,9.79,2025-04-08 15:00:00,2025-04-08 20:00:00,Evening,80,12,high,0.4,5,8
227,15622,2,car,Office District,493,60.0,14.77,2025-02-28 01:00:00,2025-02-28 12:00:00,Afternoon,80,12,high,0.4,11,5
227,15623,2,car,Office District,1441,60.0,12.13,2025-01-01 22:00:00,2025-01-02 06:00:00,Morning,80,12,high,0.4,8,1
227,15624,2,car,Office District,87,60.0,14.05,2025-01-04 13:00:00,2025-01-04 23:00:00,Night,80,12,high,0.4,10,1
227,15625,4,car,Transit Hub,616,35.0,6.72,2025-03-12 01:00:00,2025-03-12 13:00:00,Afternoon,80,12,high,0.4,12,2
227,15626,2,car,Office District,1218,60.0,14.55,2025-06-05 22:00:00,2025-06-06 07:00:00,Morning,80,12,high,0.4,9,5
227,15627,2,car,Office District,265,60.0,16.2,2025-01-21 19:00:00,2025-01-22 06:00:00,Morning,80,12,high,0.4,11,5
227,15628,1,car,Downtown Mall,999,45.0,15.3,2025-05-18 23:00:00,2025-05-19 01:00:00,Night,80,12,high,0.4,2,4
227,15629,4,car,Transit Hub,89,35.0,14.62,2025-02-21 07:00:00,2025-02-21 10:00:00,Morning,80,12,high,0.4,3,6
227,15630,4,car,Transit Hub,889,35.0,13.91,2025-06-12 17:00:00,2025-06-12 21:00:00,Night,80,12,high,0.4,4,4
227,15631,4,car,Transit Hub,384,35.0,6.7,2025-01-08 02:00:00,2025-01-08 08:00:00,Morning,80,12,high,0.4,6,3
227,15632,2,car,Office District,1220,60.0,8.25,2025-01-12 04:00:00,2025-01-12 07:00:00,Morning,80,12,high,0.4,3,0
227,15633,4,car,Transit Hub,266,35.0,12.73,2025-04-18 12:00:00,2025-04-18 18:00:00,Evening,80,12,high,0.4,6,5
227,15634,4,car,Transit Hub,376,35.0,8.8,2025-06-21 13:00:00,2025-06-21 21:00:00,Night,80,12,high,0.4,8,3
227,15635,2,car,Office District,1331,60.0,16.57,2025-03-03 12:00:00,2025-03-03 19:00:00,Evening,80,12,high,0.4,7,6
227,15636,4,car,Transit Hub,1385,35.0,15.35,2025-02-24 13:00:00,2025-02-24 19:00:00,Evening,80,12,high,0.4,6,0
227,15637,4,car,Transit Hub,834,35.0,18.06,2025-06-19 01:00:00,2025-06-19 06:00:00,Morning,80,12,high,0.4,5,8
227,15638,2,car,Office District,1489,60.0,11.39,2025-02-13 23:00:00,2025-02-14 00:00:00,Night,80,12,high,0.4,1,1
227,15639,2,car,Office District,765,60.0,6.47,2025-03-26 13:00:00,2025-03-26 20:00:00,Evening,80,12,high,0.4,7,0
227,15640,4,car,Transit Hub,125,35.0,14.47,2025-01-07 03:00:00,2025-01-07 07:00:00,Morning,80,12,high,0.4,4,7
227,15641,1,car,Downtown Mall,1471,45.0,9.83,2025-05-14 05:00:00,2025-05-14 11:00:00,Morning,80,12,high,0.4,6,8
227,15642,2,car,Office District,320,60.0,11.48,2025-02-11 15:00:00,2025-02-11 19:00:00,Evening,80,12,high,0.4,4,2
227,15643,2,car,Office District,1349,60.0,12.45,2025-05-13 02:00:00,2025-05-13 14:00:00,Afternoon,80,12,high,0.4,12,5
227,15644,4,car,Transit Hub,572,35.0,13.79,2025-02-21 02:00:00,2025-02-21 13:00:00,Afternoon,80,12,high,0.4,11,3
227,15645,2,car,Office District,1241,60.0,15.69,2025-06-26 23:00:00,2025-06-27 09:00:00,Morning,80,12,high,0.4,10,7
228,15646,3,large,Residential Area,1293,37.5,7.82,2025-05-11 00:00:00,2025-05-11 19:00:00,Evening,84,8,low,0.4,19,3
228,15647,4,large,Transit Hub,1415,52.5,7.4,2025-01-19 06:00:00,2025-01-20 22:00:00,Night,84,8,low,0.4,40,7
228,15648,3,large,Residential Area,1306,37.5,3.32,2025-04-24 23:00:00,2025-04-25 18:00:00,Evening,84,8,low,0.4,19,8
228,15649,4,large,Transit Hub,147,52.5,3.97,2025-03-20 21:00:00,2025-03-22 19:00:00,Evening,84,8,low,0.4,46,1
228,15650,3,large,Residential Area,1390,37.5,9.39,2025-05-18 07:00:00,2025-05-19 19:00:00,Evening,84,8,low,0.4,36,3
228,15651,3,large,Residential Area,747,37.5,9.4,2025-02-08 22:00:00,2025-02-10 07:00:00,Morning,84,8,low,0.4,33,6
228,15652,3,large,Residential Area,972,37.5,6.6,2025-03-17 18:00:00,2025-03-18 14:00:00,Afternoon,84,8,low,0.4,20,4
228,15653,5,large,Hospital Complex,415,75.0,4.36,2025-02-28 16:00:00,2025-03-01 22:00:00,Night,84,8,low,0.4,30,7
228,15654,5,large,Hospital Complex,949,75.0,9.08,2025-02-16 08:00:00,2025-02-17 08:00:00,Morning,84,8,low,0.4,24,5
228,15655,1,large,Downtown Mall,675,67.5,5.99,2024-12-30 14:00:00,2025-01-01 03:00:00,Night,84,8,low,0.4,37,8
228,15656,5,large,Hospital Complex,280,75.0,8.74,2025-04-08 23:00:00,2025-04-10 15:00:00,Afternoon,84,8,low,0.4,40,4
228,15657,3,large,Residential Area,616,37.5,6.05,2025-05-17 02:00:00,2025-05-18 16:00:00,Afternoon,84,8,low,0.4,38,8
228,15658,3,large,Residential Area,994,37.5,10.63,2025-05-08 01:00:00,2025-05-08 18:00:00,Evening,84,8,low,0.4,17,5
228,15659,1,large,Downtown Mall,1075,67.5,4.76,2025-05-26 18:00:00,2025-05-27 06:00:00,Morning,84,8,low,0.4,12,8
228,15660,5,large,Hospital Complex,368,75.0,9.89,2025-03-24 15:00:00,2025-03-25 06:00:00,Morning,84,8,low,0.4,15,5
228,15661,3,large,Residential Area,142,37.5,9.82,2025-01-31 20:00:00,2025-02-02 09:00:00,Morning,84,8,low,0.4,37,2
228,15662,4,large,Transit Hub,532,52.5,10.15,2025-01-18 03:00:00,2025-01-19 06:00:00,Morning,84,8,low,0.4,27,4
228,15663,3,large,Residential Area,407,37.5,6.02,2025-04-17 08:00:00,2025-04-18 06:00:00,Morning,84,8,low,0.4,22,0
228,15664,3,large,Residential Area,100,37.5,8.14,2025-02-10 18:00:00,2025-02-12 08:00:00,Morning,84,8,low,0.4,38,2
228,15665,3,large,Residential Area,1272,37.5,4.25,2025-01-22 08:00:00,2025-01-22 20:00:00,Evening,84,8,low,0.4,12,7
228,15666,1,large,Downtown Mall,551,67.5,5.23,2025-01-17 08:00:00,2025-01-18 22:00:00,Night,84,8,low,0.4,38,3
228,15667,3,large,Residential Area,74,37.5,10.01,2025-03-29 22:00:00,2025-03-30 13:00:00,Afternoon,84,8,low,0.4,15,2
228,15668,5,large,Hospital Complex,1161,75.0,7.84,2025-04-05 23:00:00,2025-04-06 21:00:00,Night,84,8,low,0.4,22,5
228,15669,3,large,Residential Area,133,37.5,9.27,2025-04-18 02:00:00,2025-04-18 14:00:00,Afternoon,84,8,low,0.4,12,6
228,15670,4,large,Transit Hub,604,52.5,8.15,2025-03-15 20:00:00,2025-03-16 16:00:00,Afternoon,84,8,low,0.4,20,1
228,15671,5,large,Hospital Complex,139,75.0,10.85,2025-04-17 09:00:00,2025-04-18 22:00:00,Night,84,8,low,0.4,37,0
228,15672,3,large,Residential Area,1464,37.5,5.73,2025-06-23 21:00:00,2025-06-25 14:00:00,Afternoon,84,8,low,0.4,41,6
228,15673,3,large,Residential Area,999,37.5,5.45,2025-04-11 07:00:00,2025-04-12 06:00:00,Morning,84,8,low,0.4,23,6
228,15674,3,large,Residential Area,145,37.5,8.52,2025-01-20 06:00:00,2025-01-21 14:00:00,Afternoon,84,8,low,0.4,32,8
228,15675,3,large,Residential Area,986,37.5,9.71,2025-06-27 23:00:00,2025-06-28 19:00:00,Evening,84,8,low,0.4,20,8
228,15676,5,large,Hospital Complex,487,75.0,6.83,2025-03-03 02:00:00,2025-03-04 11:00:00,Morning,84,8,low,0.4,33,8
228,15677,5,large,Hospital Complex,512,75.0,10.05,2025-06-06 07:00:00,2025-06-07 15:00:00,Afternoon,84,8,low,0.4,32,7
228,15678,3,large,Residential Area,1160,37.5,5.52,2025-05-24 23:00:00,2025-05-26 11:00:00,Morning,84,8,low,0.4,36,4
228,15679,3,large,Residential Area,1148,37.5,10.26,2025-04-26 11:00:00,2025-04-27 01:00:00,Night,84,8,low,0.4,14,5
228,15680,3,large,Residential Area,892,37.5,6.2,2025-06-01 22:00:00,2025-06-02 10:00:00,Morning,84,8,low,0.4,12,5
228,15681,5,large,Hospital Complex,290,75.0,11.33,2025-06-26 12:00:00,2025-06-27 14:00:00,Afternoon,84,8,low,0.4,26,2
228,15682,4,large,Transit Hub,539,52.5,5.08,2025-05-16 16:00:00,2025-05-18 13:00:00,Afternoon,84,8,low,0.4,45,8
228,15683,4,large,Transit Hub,970,52.5,8.78,2025-05-24 08:00:00,2025-05-25 07:00:00,Morning,84,8,low,0.4,23,0
228,15684,5,large,Hospital Complex,974,75.0,8.63,2025-03-18 06:00:00,2025-03-19 15:00:00,Afternoon,84,8,low,0.4,33,3
228,15685,5,large,Hospital Complex,494,75.0,8.01,2025-01-03 19:00:00,2025-01-04 14:00:00,Afternoon,84,8,low,0.4,19,2
228,15686,5,large,Hospital Complex,425,75.0,6.74,2025-02-16 18:00:00,2025-02-18 08:00:00,Morning,84,8,low,0.4,38,5
228,15687,3,large,Residential Area,495,37.5,11.3,2025-03-07 15:00:00,2025-03-09 08:00:00,Morning,84,8,low,0.4,41,3
228,15688,5,large,Hospital Complex,1309,75.0,5.49,2025-03-18 05:00:00,2025-03-19 09:00:00,Morning,84,8,low,0.4,28,4
228,15689,3,large,Residential Area,352,37.5,6.84,2025-06-12 04:00:00,2025-06-13 14:00:00,Afternoon,84,8,low,0.4,34,4
228,15690,3,large,Residential Area,896,37.5,11.23,2025-05-20 19:00:00,2025-05-21 17:00:00,Evening,84,8,low,0.4,22,7
228,15691,3,large,Residential Area,282,37.5,10.68,2025-02-13 08:00:00,2025-02-14 20:00:00,Evening,84,8,low,0.4,36,3
228,15692,5,large,Hospital Complex,1401,75.0,11.18,2025-02-15 16:00:00,2025-02-16 18:00:00,Evening,84,8,low,0.4,26,5
228,15693,3,large,Residential Area,331,37.5,9.54,2025-02-08 08:00:00,2025-02-09 06:00:00,Morning,84,8,low,0.4,22,0
228,15694,4,large,Transit Hub,983,52.5,3.31,2025-05-20 12:00:00,2025-05-22 03:00:00,Night,84,8,low,0.4,39,8
228,15695,4,large,Transit Hub,1248,52.5,7.77,2025-05-18 16:00:00,2025-05-20 06:00:00,Morning,84,8,low,0.4,38,5
228,15696,5,large,Hospital Complex,1051,75.0,4.57,2025-04-21 22:00:00,2025-04-23 06:00:00,Morning,84,8,low,0.4,32,0
228,15697,4,large,Transit Hub,440,52.5,6.09,2025-02-18 21:00:00,2025-02-20 15:00:00,Afternoon,84,8,low,0.4,42,0
