timestamp,lot_id,day_of_week,hour,is_weekend,is_holiday,weather_condition,temperature,total_spots,occupied_spots,occupancy_rate,nearby_event,month,is_rush_hour
2025-04-17 10:00:00,3,3,10,0,0,Rain,39.8,80,4,5.0,0,4,0
2025-04-17 10:00:00,4,3,10,0,0,Rain,39.8,300,294,98.0,0,4,0
2025-04-17 10:00:00,5,3,10,0,0,Rain,39.8,120,117,98.0,0,4,0
2025-04-17 11:00:00,1,3,11,0,0,Clear,26.6,150,49,32.88,0,4,0
2025-04-17 11:00:00,2,3,11,0,0,Clear,26.6,200,196,98.0,0,4,0
2025-04-17 11:00:00,3,3,11,0,0,Clear,26.6,80,4,5.0,0,4,0
2025-04-17 11:00:00,4,3,11,0,0,Clear,26.6,300,157,52.52,0,4,0
2025-04-17 11:00:00,5,3,11,0,0,Clear,26.6,120,48,40.48,0,4,0
2025-04-17 12:00:00,1,3,12,0,0,Clear,28.9,150,110,73.49,0,4,0
2025-04-17 12:00:00,2,3,12,0,0,Clear,28.9,200,125,62.88,0,4,0
2025-04-17 12:00:00,3,3,12,0,0,Clear,28.9,80,16,20.22,0,4,0
2025-04-17 12:00:00,4,3,12,0,0,Clear,28.9,300,241,80.49,0,4,0
2025-04-17 12:00:00,5,3,12,0,0,Clear,28.9,120,115,95.87,0,4,0
2025-04-17 13:00:00,1,3,13,0,0,Clear,30.5,150,127,85.28,0,4,0
2025-04-17 13:00:00,2,3,13,0,0,Clear,30.5,200,150,75.03,0,4,0
2025-04-17 13:00:00,3,3,13,0,0,Clear,30.5,80,41,51.53,0,4,0
2025-04-17 13:00:00,4,3,13,0,0,Clear,30.5,300,31,10.58,0,4,0
2025-04-17 13:00:00,5,3,13,0,0,Clear,30.5,120,113,94.35,0,4,0
2025-04-17 14:00:00,1,3,14,0,0,Clear,39.7,150,101,67.77,0,4,0
2025-04-17 14:00:00,2,3,14,0,0,Clear,39.7,200,27,13.85,0,4,0
2025-04-17 14:00:00,3,3,14,0,0,Clear,39.7,80,22,28.0,0,4,0
2025-04-17 14:00:00,4,3,14,0,0,Clear,39.7,300,294,98.0,0,4,0
2025-04-17 14:00:00,5,3,14,0,0,Clear,39.7,120,101,84.82,0,4,0
2025-04-17 15:00:00,1,3,15,0,0,Cloudy,32.8,150,85,57.32,0,4,0
2025-04-17 15:00:00,2,3,15,0,0,Cloudy,32.8,200,188,94.47,0,4,0
2025-04-17 15:00:00,3,3,15,0,0,Cloudy,32.8,80,26,33.28,0,4,0
2025-04-17 15:00:00,4,3,15,0,0,Cloudy,32.8,300,226,75.62,0,4,0
2025-04-17 15:00:00,5,3,15,0,0,Cloudy,32.8,120,117,98.0,0,4,0
2025-04-17 16:00:00,1,3,16,0,0,Clear,33.1,150,72,48.58,0,4,0
2025-04-17 16:00:00,2,3,16,0,0,Clear,33.1,200,196,98.0,0,4,0
2025-04-17 16:00:00,3,3,16,0,0,Clear,33.1,80,15,19.23,0,4,0
2025-04-17 16:00:00,4,3,16,0,0,Clear,33.1,300,294,98.0,0,4,0
2025-04-17 16:00:00,5,3,16,0,0,Clear,33.1,120,117,98.0,0,4,0
2025-04-17 17:00:00,1,3,17,0,0,Rain,33.1,150,92,61.98,0,4,1
2025-04-17 17:00:00,2,3,17,0,0,Rain,33.1,200,173,86.89,0,4,1
2025-04-17 17:00:00,3,3,17,0,0,Rain,33.1,80,69,86.58,0,4,1
2025-04-17 17:00:00,4,3,17,0,0,Rain,33.1,300,254,84.99,0,4,1
2025-04-17 17:00:00,5,3,17,0,0,Rain,33.1,120,117,98.0,0,4,1
2025-04-17 18:00:00,1,3,18,0,0,Clear,38.3,150,111,74.43,0,4,1
2025-04-17 18:00:00,2,3,18,0,0,Clear,38.3,200,156,78.32,0,4,1
2025-04-17 18:00:00,3,3,18,0,0,Clear,38.3,80,28,35.61,0,4,1
2025-04-17 18:00:00,4,3,18,0,0,Clear,38.3,300,294,98.0,0,4,1
2025-04-17 18:00:00,5,3,18,0,0,Clear,38.3,120,117,98.0,0,4,1
2025-04-17 19:00:00,1,3,19,0,0,Clear,33.9,150,147,98.0,0,4,1
2025-04-17 19:00:00,2,3,19,0,0,Clear,33.9,200,154,77.36,0,4,1
2025-04-17 19:00:00,3,3,19,0,0,Clear,33.9,80,69,86.42,0,4,1
2025-04-17 19:00:00,4,3,19,0,0,Clear,33.9,300,234,78.25,0,4,1
2025-04-17 19:00:00,5,3,19,0,0,Clear,33.9,120,42,35.53,0,4,1
2025-04-17 20:00:00,1,3,20,0,0,Clear,34.9,150,95,63.67,0,4,0
2025-04-17 20:00:00,2,3,20,0,0,Clear,34.9,200,170,85.42,0,4,0
2025-04-17 20:00:00,3,3,20,0,0,Clear,34.9,80,49,61.54,0,4,0
2025-04-17 20:00:00,4,3,20,0,0,Clear,34.9,300,112,37.6,0,4,0
2025-04-17 20:00:00,5,3,20,0,0,Clear,34.9,120,53,44.92,0,4,0
2025-04-17 21:00:00,1,3,21,0,0,Clear,32.3,150,147,98.0,0,4,0
2025-04-17 21:00:00,2,3,21,0,0,Clear,32.3,200,86,43.25,0,4,0
2025-04-17 21:00:00,3,3,21,0,0,Clear,32.3,80,66,83.34,0,4,0
2025-04-17 21:00:00,4,3,21,0,0,Clear,32.3,300,56,18.76,0,4,0
2025-04-17 21:00:00,5,3,21,0,0,Clear,32.3,120,68,57.08,0,4,0
2025-04-17 22:00:00,1,3,22,0,0,Clear,37.8,150,147,98.0,0,4,0
2025-04-17 22:00:00,2,3,22,0,0,Clear,37.8,200,10,5.0,0,4,0
2025-04-17 22:00:00,3,3,22,0,0,Clear,37.8,80,73,92.17,0,4,0
2025-04-17 22:00:00,4,3,22,0,0,Clear,37.8,300,142,47.51,0,4,0
2025-04-17 22:00:00,5,3,22,0,0,Clear,37.8,120,31,26.45,0,4,0
2025-04-17 23:00:00,1,3,23,0,0,Clear,38.4,150,130,87.14,0,4,0
2025-04-17 23:00:00,2,3,23,0,0,Clear,38.4,200,47,23.67,0,4,0
2025-04-17 23:00:00,3,3,23,0,0,Clear,38.4,80,59,73.86,0,4,0
2025-04-17 23:00:00,4,3,23,0,0,Clear,38.4,300,119,39.86,0,4,0
2025-04-17 23:00:00,5,3,23,0,0,Clear,38.4,120,79,65.94,0,4,0
2025-04-18 00:00:00,1,4,0,0,1,Clear,34.1,150,88,58.89,0,4,0
2025-04-18 00:00:00,2,4,0,0,1,Clear,34.1,200,17,8.53,0,4,0
2025-04-18 00:00:00,3,4,0,0,1,Clear,34.1,80,49,61.34,0,4,0
2025-04-18 00:00:00,4,4,0,0,1,Clear,34.1,300,117,39.29,0,4,0
2025-04-18 00:00:00,5,4,0,0,1,Clear,34.1,120,6,5.0,0,4,0
2025-04-18 01:00:00,1,4,1,0,1,Clear,27.7,150,59,39.62,0,4,0
2025-04-18 01:00:00,2,4,1,0,1,Clear,27.7,200,97,48.7,0,4,0
2025-04-18 01:00:00,3,4,1,0,1,Clear,27.7,80,60,75.17,0,4,0
2025-04-18 01:00:00,4,4,1,0,1,Clear,27.7,300,47,15.92,0,4,0
2025-04-18 01:00:00,5,4,1,0,1,Clear,27.7,120,25,21.59,0,4,0
2025-04-18 02:00:00,1,4,2,0,1,Clear,26.2,150,97,65.03,0,4,0
2025-04-18 02:00:00,2,4,2,0,1,Clear,26.2,200,48,24.13,0,4,0
2025-04-18 02:00:00,3,4,2,0,1,Clear,26.2,80,78,98.0,0,4,0
2025-04-18 02:00:00,4,4,2,0,1,Clear,26.2,300,206,68.81,0,4,0
2025-04-18 02:00:00,5,4,2,0,1,Clear,26.2,120,34,28.5,0,4,0
2025-04-18 03:00:00,1,4,3,0,1,Clear,31.5,150,83,55.93,0,4,0
2025-04-18 03:00:00,2,4,3,0,1,Clear,31.5,200,80,40.44,0,4,0
2025-04-18 03:00:00,3,4,3,0,1,Clear,31.5,80,63,79.82,0,4,0
2025-04-18 03:00:00,4,4,3,0,1,Clear,31.5,300,98,32.97,0,4,0
2025-04-18 03:00:00,5,4,3,0,1,Clear,31.5,120,36,30.25,0,4,0
2025-04-18 04:00:00,1,4,4,0,1,Snow,25.9,150,119,79.77,0,4,0
2025-04-18 04:00:00,2,4,4,0,1,Snow,25.9,200,61,30.91,0,4,0
2025-04-18 04:00:00,3,4,4,0,1,Snow,25.9,80,25,31.67,0,4,0
2025-04-18 04:00:00,4,4,4,0,1,Snow,25.9,300,164,54.84,0,4,0
2025-04-18 04:00:00,5,4,4,0,1,Snow,25.9,120,30,25.06,0,4,0
2025-04-18 05:00:00,1,4,5,0,1,Clear,34.8,150,100,66.83,0,4,0
2025-04-18 05:00:00,2,4,5,0,1,Clear,34.8,200,10,5.0,0,4,0
2025-04-18 05:00:00,3,4,5,0,1,Clear,34.8,80,27,35.0,0,4,0
2025-04-18 05:00:00,4,4,5,0,1,Clear,34.8,300,200,66.85,0,4,0
2025-04-18 05:00:00,5,4,5,0,1,Clear,34.8,120,10,8.61,0,4,0
2025-04-18 06:00:00,1,4,6,0,1,Clear,28.8,150,37,25.32,0,4,0
2025-04-18 06:00:00,2,4,6,0,1,Clear,28.8,200,167,83.74,0,4,0
2025-04-18 06:00:00,3,4,6,0,1,Clear,28.8,80,49,62.0,0,4,0
2025-04-18 06:00:00,4,4,6,0,1,Clear,28.8,300,210,70.31,0,4,0
2025-04-18 06:00:00,5,4,6,0,1,Clear,28.8,120,35,29.77,0,4,0
2025-04-18 07:00:00,1,4,7,0,1,Clear,37.1,150,118,78.77,0,4,1
2025-04-18 07:00:00,2,4,7,0,1,Clear,37.1,200,77,38.65,0,4,1
2025-04-18 07:00:00,3,4,7,0,1,Clear,37.1,80,42,52.76,0,4,1
2025-04-18 07:00:00,4,4,7,0,1,Clear,37.1,300,125,41.86,0,4,1
2025-04-18 07:00:00,5,4,7,0,1,Clear,37.1,120,77,64.72,0,4,1
2025-04-18 08:00:00,1,4,8,0,1,Clear,38.5,150,7,5.0,0,4,1
2025-04-18 08:00:00,2,4,8,0,1,Clear,38.5,200,110,55.01,0,4,1
2025-04-18 08:00:00,3,4,8,0,1,Clear,38.5,80,30,38.65,0,4,1
2025-04-18 08:00:00,4,4,8,0,1,Clear,38.5,300,224,74.85,0,4,1
2025-04-18 08:00:00,5,4,8,0,1,Clear,38.5,120,39,32.77,0,4,1
2025-04-18 09:00:00,1,4,9,0,1,Clear,26.3,150,83,55.51,0,4,1
2025-04-18 09:00:00,2,4,9,0,1,Clear,26.3,200,149,74.8,0,4,1
2025-04-18 09:00:00,3,4,9,0,1,Clear,26.3,80,27,34.97,0,4,1
2025-04-18 09:00:00,4,4,9,0,1,Clear,26.3,300,148,49.42,0,4,1
2025-04-18 09:00:00,5,4,9,0,1,Clear,26.3,120,96,80.64,0,4,1
2025-04-18 10:00:00,1,4,10,0,1,Clear,25.0,150,61,41.17,0,4,0
2025-04-18 10:00:00,2,4,10,0,1,Clear,25.0,200,130,65.37,0,4,0
2025-04-18 10:00:00,3,4,10,0,1,Clear,25.0,80,49,61.63,0,4,0
2025-04-18 10:00:00,4,4,10,0,1,Clear,25.0,300,200,66.94,0,4,0
2025-04-18 10:00:00,5,4,10,0,1,Clear,25.0,120,94,78.7,0,4,0
2025-04-18 11:00:00,1,4,11,0,1,Clear,38.6,150,65,43.82,0,4,0
2025-04-18 11:00:00,2,4,11,0,1,Clear,38.6,200,33,16.57,0,4,0
2025-04-18 11:00:00,3,4,11,0,1,Clear,38.6,80,24,30.97,0,4,0
2025-04-18 11:00:00,4,4,11,0,1,Clear,38.6,300,136,45.41,0,4,0
2025-04-18 11:00:00,5,4,11,0,1,Clear,38.6,120,78,65.29,0,4,0
2025-04-18 12:00:00,1,4,12,0,1,Clear,39.8,150,59,39.7,0,4,0
2025-04-18 12:00:00,2,4,12,0,1,Clear,39.8,200,55,27.76,0,4,0
2025-04-18 12:00:00,3,4,12,0,1,Clear,39.8,80,31,39.81,0,4,0
2025-04-18 12:00:00,4,4,12,0,1,Clear,39.8,300,18,6.17,0,4,0
2025-04-18 12:00:00,5,4,12,0,1,Clear,39.8,120,104,87.17,0,4,0
2025-04-18 13:00:00,1,4,13,0,1,Rain,35.2,150,65,43.55,0,4,0
2025-04-18 13:00:00,2,4,13,0,1,Rain,35.2,200,137,68.59,0,4,0
2025-04-18 13:00:00,3,4,13,0,1,Rain,35.2,80,4,5.0,0,4,0
2025-04-18 13:00:00,4,4,13,0,1,Rain,35.2,300,196,65.45,0,4,0
2025-04-18 13:00:00,5,4,13,0,1,Rain,35.2,120,79,65.88,0,4,0
2025-04-18 14:00:00,1,4,14,0,1,Clear,28.7,150,51,34.55,0,4,0
2025-04-18 14:00:00,2,4,14,0,1,Clear,28.7,200,28,14.33,0,4,0
2025-04-18 14:00:00,3,4,14,0,1,Clear,28.7,80,53,66.46,0,4,0
2025-04-18 14:00:00,4,4,14,0,1,Clear,28.7,300,228,76.15,0,4,0
2025-04-18 14:00:00,5,4,14,0,1,Clear,28.7,120,74,61.99,0,4,0
2025-04-18 15:00:00,1,4,15,0,1,Rain,30.9,150,58,39.27,0,4,0
2025-04-18 15:00:00,2,4,15,0,1,Rain,30.9,200,195,97.77,0,4,0
2025-04-18 15:00:00,3,4,15,0,1,Rain,30.9,80,10,12.65,0,4,0
2025-04-18 15:00:00,4,4,15,0,1,Rain,30.9,300,50,16.91,0,4,0
2025-04-18 15:00:00,5,4,15,0,1,Rain,30.9,120,116,97.0,0,4,0
2025-04-18 16:00:00,1,4,16,0,1,Clear,30.2,150,49,32.83,0,4,0
2025-04-18 16:00:00,2,4,16,0,1,Clear,30.2,200,15,7.79,0,4,0
2025-04-18 16:00:00,3,4,16,0,1,Clear,30.2,80,40,51.2,0,4,0
2025-04-18 16:00:00,4,4,16,0,1,Clear,30.2,300,251,83.82,0,4,0
2025-04-18 16:00:00,5,4,16,0,1,Clear,30.2,120,43,36.33,0,4,0
2025-04-18 17:00:00,1,4,17,0,1,Clear,25.1,150,106,70.99,0,4,1
2025-04-18 17:00:00,2,4,17,0,1,Clear,25.1,200,181,90.83,0,4,1
2025-04-18 17:00:00,3,4,17,0,1,Clear,25.1,80,16,20.57,0,4,1
2025-04-18 17:00:00,4,4,17,0,1,Clear,25.1,300,153,51.13,0,4,1
2025-04-18 17:00:00,5,4,17,0,1,Clear,25.1,120,117,98.0,0,4,1
2025-04-18 18:00:00,1,4,18,0,1,Clear,38.6,150,127,84.79,0,4,1
2025-04-18 18:00:00,2,4,18,0,1,Clear,38.6,200,124,62.15,0,4,1
2025-04-18 18:00:00,3,4,18,0,1,Clear,38.6,80,8,10.76,0,4,1
2025-04-18 18:00:00,4,4,18,0,1,Clear,38.6,300,193,64.4,0,4,1
2025-04-18 18:00:00,5,4,18,0,1,Clear,38.6,120,91,76.67,0,4,1
2025-04-18 19:00:00,1,4,19,0,1,Clear,31.6,150,7,5.0,0,4,1
2025-04-18 19:00:00,2,4,19,0,1,Clear,31.6,200,83,41.8,0,4,1
2025-04-18 19:00:00,3,4,19,0,1,Clear,31.6,80,74,93.25,0,4,1
2025-04-18 19:00:00,4,4,19,0,1,Clear,31.6,300,293,97.77,0,4,1
2025-04-18 19:00:00,5,4,19,0,1,Clear,31.6,120,44,37.36,0,4,1
2025-04-18 20:00:00,1,4,20,0,1,Clear,26.5,150,147,98.0,0,4,0
2025-04-18 20:00:00,2,4,20,0,1,Clear,26.5,200,171,85.86,0,4,0
2025-04-18 20:00:00,3,4,20,0,1,Clear,26.5,80,46,57.73,0,4,0
2025-04-18 20:00:00,4,4,20,0,1,Clear,26.5,300,71,23.8,0,4,0
2025-04-18 20:00:00,5,4,20,0,1,Clear,26.5,120,50,41.93,0,4,0
2025-04-18 21:00:00,1,4,21,0,1,Clear,27.4,150,85,56.8,0,4,0
2025-04-18 21:00:00,2,4,21,0,1,Clear,27.4,200,81,40.86,0,4,0
2025-04-18 21:00:00,3,4,21,0,1,Clear,27.4,80,7,9.62,0,4,0
2025-04-18 21:00:00,4,4,21,0,1,Clear,27.4,300,178,59.66,0,4,0
2025-04-18 21:00:00,5,4,21,0,1,Clear,27.4,120,88,73.37,0,4,0
2025-04-18 22:00:00,1,4,22,0,1,Clear,31.4,150,32,21.74,0,4,0
2025-04-18 22:00:00,2,4,22,0,1,Clear,31.4,200,37,18.83,0,4,0
2025-04-18 22:00:00,3,4,22,0,1,Clear,31.4,80,37,46.93,0,4,0
2025-04-18 22:00:00,4,4,22,0,1,Clear,31.4,300,93,31.33,0,4,0
2025-04-18 22:00:00,5,4,22,0,1,Clear,31.4,120,28,23.57,0,4,0
2025-04-18 23:00:00,1,4,23,0,1,Clear,38.7,150,84,56.46,0,4,0
2025-04-18 23:00:00,2,4,23,0,1,Clear,38.7,200,10,5.0,0,4,0
2025-04-18 23:00:00,3,4,23,0,1,Clear,38.7,80,51,64.68,0,4,0
2025-04-18 23:00:00,4,4,23,0,1,Clear,38.7,300,148,49.55,0,4,0
2025-04-18 23:00:00,5,4,23,0,1,Clear,38.7,120,40,33.58,0,4,0
2025-04-19 00:00:00,1,5,0,1,0,Clear,33.8,150,7,5.0,0,4,0
2025-04-19 00:00:00,2,5,0,1,0,Clear,33.8,200,10,5.0,0,4,0
2025-04-19 00:00:00,3,5,0,1,0,Clear,33.8,80,64,80.76,0,4,0
2025-04-19 00:00:00,4,5,0,1,0,Clear,33.8,300,28,9.6,0,4,0
2025-04-19 00:00:00,5,5,0,1,0,Clear,33.8,120,6,5.0,0,4,0
2025-04-19 01:00:00,1,5,1,1,0,Clear,37.8,150,103,68.78,0,4,0
2025-04-19 01:00:00,2,5,1,1,0,Clear,37.8,200,52,26.29,0,4,0
2025-04-19 01:00:00,3,5,1,1,0,Clear,37.8,80,41,52.37,0,4,0
2025-04-19 01:00:00,4,5,1,1,0,Clear,37.8,300,79,26.53,0,4,0
2025-04-19 01:00:00,5,5,1,1,0,Clear,37.8,120,56,47.24,0,4,0
2025-04-19 02:00:00,1,5,2,1,0,Clear,31.7,150,51,34.17,0,4,0
2025-04-19 02:00:00,2,5,2,1,0,Clear,31.7,200,60,30.02,0,4,0
2025-04-19 02:00:00,3,5,2,1,0,Clear,31.7,80,55,69.39,0,4,0
2025-04-19 02:00:00,4,5,2,1,0,Clear,31.7,300,172,57.43,0,4,0
2025-04-19 02:00:00,5,5,2,1,0,Clear,31.7,120,6,5.0,0,4,0
2025-04-19 03:00:00,1,5,3,1,0,Clear,34.4,150,79,52.89,0,4,0
2025-04-19 03:00:00,2,5,3,1,0,Clear,34.4,200,56,28.3,0,4,0
2025-04-19 03:00:00,3,5,3,1,0,Clear,34.4,80,48,60.21,0,4,0
2025-04-19 03:00:00,4,5,3,1,0,Clear,34.4,300,294,98.0,0,4,0
2025-04-19 03:00:00,5,5,3,1,0,Clear,34.4,120,6,5.0,0,4,0
2025-04-19 04:00:00,1,5,4,1,0,Clear,36.8,150,7,5.0,0,4,0
2025-04-19 04:00:00,2,5,4,1,0,Clear,36.8,200,10,5.0,0,4,0
2025-04-19 04:00:00,3,5,4,1,0,Clear,36.8,80,55,69.94,0,4,0
2025-04-19 04:00:00,4,5,4,1,0,Clear,36.8,300,185,61.94,0,4,0
2025-04-19 04:00:00,5,5,4,1,0,Clear,36.8,120,84,70.05,0,4,0
2025-04-19 05:00:00,1,5,5,1,0,Clear,29.7,150,120,80.55,0,4,0
2025-04-19 05:00:00,2,5,5,1,0,Clear,29.7,200,33,16.53,0,4,0
2025-04-19 05:00:00,3,5,5,1,0,Clear,29.7,80,37,46.63,0,4,0
2025-04-19 05:00:00,4,5,5,1,0,Clear,29.7,300,92,30.7,0,4,0
2025-04-19 05:00:00,5,5,5,1,0,Clear,29.7,120,11,9.25,0,4,0
2025-04-19 06:00:00,1,5,6,1,0,Clear,32.8,150,28,19.3,0,4,0
2025-04-19 06:00:00,2,5,6,1,0,Clear,32.8,200,37,18.73,0,4,0
2025-04-19 06:00:00,3,5,6,1,0,Clear,32.8,80,62,78.72,0,4,0
2025-04-19 06:00:00,4,5,6,1,0,Clear,32.8,300,93,31.31,0,4,0
2025-04-19 06:00:00,5,5,6,1,0,Clear,32.8,120,95,79.19,0,4,0
2025-04-19 07:00:00,1,5,7,1,0,Rain,39.6,150,67,45.24,0,4,1
2025-04-19 07:00:00,2,5,7,1,0,Rain,39.6,200,10,5.0,0,4,1
2025-04-19 07:00:00,3,5,7,1,0,Rain,39.6,80,71,88.96,0,4,1
2025-04-19 07:00:00,4,5,7,1,0,Rain,39.6,300,114,38.09,0,4,1
2025-04-19 07:00:00,5,5,7,1,0,Rain,39.6,120,64,53.87,0,4,1
2025-04-19 08:00:00,1,5,8,1,0,Clear,39.4,150,7,5.0,0,4,1
2025-04-19 08:00:00,2,5,8,1,0,Clear,39.4,200,14,7.17,0,4,1
2025-04-19 08:00:00,3,5,8,1,0,Clear,39.4,80,4,5.0,0,4,1
2025-04-19 08:00:00,4,5,8,1,0,Clear,39.4,300,16,5.48,0,4,1
2025-04-19 08:00:00,5,5,8,1,0,Clear,39.4,120,30,25.12,0,4,1
2025-04-19 09:00:00,1,5,9,1,0,Clear,27.6,150,28,18.94,0,4,1
2025-04-19 09:00:00,2,5,9,1,0,Clear,27.6,200,46,23.36,0,4,1
2025-04-19 09:00:00,3,5,9,1,0,Clear,27.6,80,26,32.56,0,4,1
2025-04-19 09:00:00,4,5,9,1,0,Clear,27.6,300,15,5.0,0,4,1
2025-04-19 09:00:00,5,5,9,1,0,Clear,27.6,120,72,60.58,0,4,1
2025-04-19 10:00:00,1,5,10,1,0,Clear,37.5,150,78,52.48,0,4,0
2025-04-19 10:00:00,2,5,10,1,0,Clear,37.5,200,23,11.51,0,4,0
2025-04-19 10:00:00,3,5,10,1,0,Clear,37.5,80,36,46.11,0,4,0
2025-04-19 10:00:00,4,5,10,1,0,Clear,37.5,300,15,5.0,0,4,0
2025-04-19 10:00:00,5,5,10,1,0,Clear,37.5,120,62,52.39,0,4,0
2025-04-19 11:00:00,1,5,11,1,0,Clear,35.7,150,147,98.0,0,4,0
2025-04-19 11:00:00,2,5,11,1,0,Clear,35.7,200,40,20.17,0,4,0
2025-04-19 11:00:00,3,5,11,1,0,Clear,35.7,80,54,68.37,0,4,0
2025-04-19 11:00:00,4,5,11,1,0,Clear,35.7,300,251,83.95,0,4,0
2025-04-19 11:00:00,5,5,11,1,0,Clear,35.7,120,66,55.27,0,4,0
2025-04-19 12:00:00,1,5,12,1,0,Clear,26.9,150,147,98.0,0,4,0
2025-04-19 12:00:00,2,5,12,1,0,Clear,26.9,200,10,5.0,0,4,0
2025-04-19 12:00:00,3,5,12,1,0,Clear,26.9,80,12,15.24,0,4,0
2025-04-19 12:00:00,4,5,12,1,0,Clear,26.9,300,15,5.0,0,4,0
2025-04-19 12:00:00,5,5,12,1,0,Clear,26.9,120,73,61.62,0,4,0
2025-04-19 13:00:00,1,5,13,1,0,Clear,32.3,150,62,41.93,0,4,0
2025-04-19 13:00:00,2,5,13,1,0,Clear,32.3,200,44,22.19,0,4,0
2025-04-19 13:00:00,3,5,13,1,0,Clear,32.3,80,46,57.56,0,4,0
2025-04-19 13:00:00,4,5,13,1,0,Clear,32.3,300,79,26.4,0,4,0
2025-04-19 13:00:00,5,5,13,1,0,Clear,32.3,120,66,55.12,0,4,0
2025-04-19 14:00:00,1,5,14,1,0,Rain,27.5,150,122,81.85,0,4,0
2025-04-19 14:00:00,2,5,14,1,0,Rain,27.5,200,53,26.97,0,4,0
2025-04-19 14:00:00,3,5,14,1,0,Rain,27.5,80,49,61.88,0,4,0
2025-04-19 14:00:00,4,5,14,1,0,Rain,27.5,300,63,21.05,0,4,0
2025-04-19 14:00:00,5,5,14,1,0,Rain,27.5,120,71,59.54,0,4,0
2025-04-19 15:00:00,1,5,15,1,0,Clear,31.5,150,141,94.54,0,4,0
2025-04-19 15:00:00,2,5,15,1,0,Clear,31.5,200,24,12.41,0,4,0
2025-04-19 15:00:00,3,5,15,1,0,Clear,31.5,80,31,39.41,0,4,0
2025-04-19 15:00:00,4,5,15,1,0,Clear,31.5,300,53,17.94,0,4,0
2025-04-19 15:00:00,5,5,15,1,0,Clear,31.5,120,52,44.03,0,4,0
2025-04-19 16:00:00,1,5,16,1,0,Clear,29.0,150,134,89.34,0,4,0
2025-04-19 16:00:00,2,5,16,1,0,Clear,29.0,200,10,5.0,0,4,0
2025-04-19 16:00:00,3,5,16,1,0,Clear,29.0,80,16,20.36,0,4,0
2025-04-19 16:00:00,4,5,16,1,0,Clear,29.0,300,40,13.37,0,4,0
2025-04-19 16:00:00,5,5,16,1,0,Clear,29.0,120,26,22.12,0,4,0
2025-04-19 17:00:00,1,5,17,1,0,Clear,26.2,150,140,93.75,0,4,1
2025-04-19 17:00:00,2,5,17,1,0,Clear,26.2,200,10,5.0,0,4,1
2025-04-19 17:00:00,3,5,17,1,0,Clear,26.2,80,25,31.71,0,4,1
2025-04-19 17:00:00,4,5,17,1,0,Clear,26.2,300,15,5.0,0,4,1
2025-04-19 17:00:00,5,5,17,1,0,Clear,26.2,120,47,39.95,0,4,1
2025-04-19 18:00:00,1,5,18,1,0,Clear,32.8,150,33,22.59,0,4,1
2025-04-19 18:00:00,2,5,18,1,0,Clear,32.8,200,10,5.0,0,4,1
2025-04-19 18:00:00,3,5,18,1,0,Clear,32.8,80,29,37.31,0,4,1
2025-04-19 18:00:00,4,5,18,1,0,Clear,32.8,300,61,20.6,0,4,1
2025-04-19 18:00:00,5,5,18,1,0,Clear,32.8,120,95,79.74,0,4,1
2025-04-19 19:00:00,1,5,19,1,0,Clear,34.5,150,75,50.33,0,4,1
2025-04-19 19:00:00,2,5,19,1,0,Clear,34.5,200,74,37.24,0,4,1
2025-04-19 19:00:00,3,5,19,1,0,Clear,34.5,80,36,46.09,0,4,1
2025-04-19 19:00:00,4,5,19,1,0,Clear,34.5,300,81,27.2,0,4,1
2025-04-19 19:00:00,5,5,19,1,0,Clear,34.5,120,82,68.64,0,4,1
2025-04-19 20:00:00,1,5,20,1,0,Clear,26.8,150,39,26.44,0,4,0
2025-04-19 20:00:00,2,5,20,1,0,Clear,26.8,200,10,5.0,0,4,0
2025-04-19 20:00:00,3,5,20,1,0,Clear,26.8,80,58,72.55,0,4,0
2025-04-19 20:00:00,4,5,20,1,0,Clear,26.8,300,33,11.23,0,4,0
2025-04-19 20:00:00,5,5,20,1,0,Clear,26.8,120,37,31.39,0,4,0
2025-04-19 21:00:00,1,5,21,1,0,Rain,29.1,150,111,74.43,0,4,0
2025-04-19 21:00:00,2,5,21,1,0,Rain,29.1,200,26,13.15,0,4,0
2025-04-19 21:00:00,3,5,21,1,0,Rain,29.1,80,66,83.34,0,4,0
2025-04-19 21:00:00,4,5,21,1,0,Rain,29.1,300,217,72.42,0,4,0
2025-04-19 21:00:00,5,5,21,1,0,Rain,29.1,120,71,59.75,0,4,0
2025-04-19 22:00:00,1,5,22,1,0,Rain,25.4,150,147,98.0,0,4,0
2025-04-19 22:00:00,2,5,22,1,0,Rain,25.4,200,61,30.54,0,4,0
2025-04-19 22:00:00,3,5,22,1,0,Rain,25.4,80,47,59.36,0,4,0
2025-04-19 22:00:00,4,5,22,1,0,Rain,25.4,300,221,73.73,0,4,0
2025-04-19 22:00:00,5,5,22,1,0,Rain,25.4,120,70,58.35,0,4,0
2025-04-19 23:00:00,1,5,23,1,0,Rain,33.8,150,62,41.88,0,4,0
2025-04-19 23:00:00,2,5,23,1,0,Rain,33.8,200,38,19.14,0,4,0
2025-04-19 23:00:00,3,5,23,1,0,Rain,33.8,80,78,98.0,0,4,0
2025-04-19 23:00:00,4,5,23,1,0,Rain,33.8,300,205,68.56,0,4,0
2025-04-19 23:00:00,5,5,23,1,0,Rain,33.8,120,77,64.83,0,4,0
2025-04-20 00:00:00,1,6,0,1,0,Clear,26.9,150,70,46.79,0,4,0
